keyword_id,ranking_date,google_rank
437,2024-12-01,5
437,2025-01-01,2
437,2025-02-01,2
437,2025-03-01,1
437,2025-04-01,1
437,2025-05-01,1
437,2025-06-01,1
437,2025-07-01,1
437,2025-08-01,1
437,2025-09-01,1
437,2025-10-01,1
437,2025-11-01,1
437,2025-12-01,1
438,2024-01-01,49
438,2024-02-01,47
438,2024-03-01,47
438,2024-04-01,47
438,2024-05-01,44
438,2024-06-01,41
438,2024-07-01,38
438,2024-08-01,37
438,2024-09-01,36
438,2024-10-01,33
438,2024-11-01,32
438,2024-12-01,30
438,2025-01-01,27
438,2025-02-01,24
438,2025-03-01,23
438,2025-04-01,23
438,2025-05-01,20
438,2025-06-01,19
438,2025-07-01,18
438,2025-08-01,18
438,2025-09-01,15
438,2025-10-01,15
438,2025-11-01,13
438,2025-12-01,13
439,2024-01-01,59
439,2024-02-01,59
439,2024-03-01,57
439,2024-04-01,56
439,2024-05-01,54
439,2024-06-01,54
439,2024-07-01,52
439,2024-08-01,50
439,2024-09-01,50
439,2024-10-01,50
439,2024-11-01,49
439,2024-12-01,48
439,2025-01-01,45
439,2025-02-01,44
439,2025-03-01,44
439,2025-04-01,42
439,2025-05-01,40
439,2025-06-01,39
439,2025-07-01,38
439,2025-08-01,38
439,2025-09-01,36
439,2025-10-01,33
439,2025-11-01,30
439,2025-12-01,29
440,2024-01-01,59
440,2024-02-01,56
440,2024-03-01,55
440,2024-04-01,55
440,2024-05-01,53
440,2024-06-01,53
440,2024-07-01,52
440,2024-08-01,51
440,2024-09-01,48
440,2024-10-01,45
440,2024-11-01,43
440,2024-12-01,41
440,2025-01-01,40
440,2025-02-01,39
440,2025-03-01,38
440,2025-04-01,36
440,2025-05-01,35
440,2025-06-01,33
440,2025-07-01,32
440,2025-08-01,32
440,2025-09-01,32
440,2025-10-01,31
440,2025-11-01,31
440,2025-12-01,29
441,2024-01-01,59
441,2024-02-01,56
441,2024-03-01,56
441,2024-04-01,54
441,2024-05-01,54
441,2024-06-01,54
441,2024-07-01,53
441,2024-08-01,50
441,2024-09-01,47
441,2024-10-01,45
441,2024-11-01,43
441,2024-12-01,40
441,2025-01-01,39
441,2025-02-01,38
441,2025-03-01,35
441,2025-04-01,35
441,2025-05-01,32
441,2025-06-01,32
441,2025-07-01,29
441,2025-08-01,29
441,2025-09-01,28
441,2025-10-01,25
441,2025-11-01,23
441,2025-12-01,23
442,2024-01-01,35
442,2024-02-01,34
442,2024-03-01,34
442,2024-04-01,31
442,2024-05-01,30
442,2024-06-01,27
442,2024-07-01,24
442,2024-08-01,23
442,2024-09-01,22
442,2024-10-01,21
442,2024-11-01,18
442,2024-12-01,16
442,2025-01-01,16
442,2025-02-01,14
442,2025-03-01,11
442,2025-04-01,10
442,2025-05-01,9
442,2025-06-01,9
442,2025-07-01,9
442,2025-08-01,7
442,2025-09-01,5
442,2025-10-01,5
442,2025-11-01,2
442,2025-12-01,1
443,2024-01-01,24
443,2024-02-01,21
443,2024-03-01,21
443,2024-04-01,19
443,2024-05-01,18
443,2024-06-01,18
443,2024-07-01,16
443,2024-08-01,13
443,2024-09-01,12
443,2024-10-01,9
443,2024-11-01,6
443,2024-12-01,3
443,2025-01-01,1
443,2025-02-01,1
443,2025-03-01,1
443,2025-04-01,1
443,2025-05-01,1
443,2025-06-01,1
443,2025-07-01,1
443,2025-08-01,1
443,2025-09-01,1
443,2025-10-01,1
443,2025-11-01,1
443,2025-12-01,1
444,2024-01-01,63
444,2024-02-01,62
444,2024-03-01,61
444,2024-04-01,59
444,2024-05-01,58
444,2024-06-01,55
444,2024-07-01,52
444,2024-08-01,49
444,2024-09-01,49
444,2024-10-01,49
444,2024-11-01,49
444,2024-12-01,48
444,2025-01-01,45
444,2025-02-01,44
444,2025-03-01,42
444,2025-04-01,40
444,2025-05-01,40
444,2025-06-01,38
444,2025-07-01,35
444,2025-08-01,33
444,2025-09-01,33
444,2025-10-01,32
444,2025-11-01,30
444,2025-12-01,27
445,2024-01-01,68
445,2024-02-01,67
445,2024-03-01,64
445,2024-04-01,64
445,2024-05-01,64
445,2024-06-01,61
445,2024-07-01,59
445,2024-08-01,56
445,2024-09-01,56
445,2024-10-01,56
445,2024-11-01,56
445,2024-12-01,54
445,2025-01-01,52
445,2025-02-01,50
445,2025-03-01,50
445,2025-04-01,49
445,2025-05-01,46
445,2025-06-01,43
445,2025-07-01,43
445,2025-08-01,41
445,2025-09-01,40
445,2025-10-01,39
445,2025-11-01,37
445,2025-12-01,34
446,2024-01-01,62
446,2024-02-01,61
446,2024-03-01,59
446,2024-04-01,56
446,2024-05-01,55
446,2024-06-01,52
446,2024-07-01,51
446,2024-08-01,49
446,2024-09-01,46
446,2024-10-01,45
446,2024-11-01,44
446,2024-12-01,43
446,2025-01-01,42
446,2025-02-01,40
446,2025-03-01,37
446,2025-04-01,34
446,2025-05-01,34
446,2025-06-01,31
446,2025-07-01,31
446,2025-08-01,30
446,2025-09-01,28
446,2025-10-01,26
446,2025-11-01,25
446,2025-12-01,25
447,2024-01-01,55
447,2024-02-01,53
447,2024-03-01,50
447,2024-04-01,50
447,2024-05-01,47
447,2024-06-01,45
447,2024-07-01,43
447,2024-08-01,40
447,2024-09-01,37
447,2024-10-01,35
447,2024-11-01,32
447,2024-12-01,29
447,2025-01-01,29
447,2025-02-01,27
447,2025-03-01,26
447,2025-04-01,26
447,2025-05-01,25
447,2025-06-01,22
447,2025-07-01,19
447,2025-08-01,18
447,2025-09-01,15
447,2025-10-01,12
447,2025-11-01,12
447,2025-12-01,11
448,2024-01-01,71
448,2024-02-01,71
448,2024-03-01,69
448,2024-04-01,67
448,2024-05-01,66
448,2024-06-01,64
448,2024-07-01,64
448,2024-08-01,63
448,2024-09-01,61
448,2024-10-01,59
448,2024-11-01,58
448,2024-12-01,56
448,2025-01-01,54
448,2025-02-01,53
448,2025-03-01,51
448,2025-04-01,49
448,2025-05-01,47
448,2025-06-01,45
448,2025-07-01,42
448,2025-08-01,41
448,2025-09-01,38
448,2025-10-01,35
448,2025-11-01,35
448,2025-12-01,32
449,2024-01-01,47
449,2024-02-01,45
449,2024-03-01,43
449,2024-04-01,40
449,2024-05-01,40
449,2024-06-01,38
449,2024-07-01,38
449,2024-08-01,37
449,2024-09-01,36
449,2024-10-01,35
449,2024-11-01,34
449,2024-12-01,31
449,2025-01-01,30
449,2025-02-01,29
449,2025-03-01,29
449,2025-04-01,27
449,2025-05-01,27
449,2025-06-01,24
449,2025-07-01,23
449,2025-08-01,21
449,2025-09-01,19
449,2025-10-01,18
449,2025-11-01,17
449,2025-12-01,14
450,2024-01-01,50
450,2024-02-01,49
450,2024-03-01,48
450,2024-04-01,47
450,2024-05-01,45
450,2024-06-01,42
450,2024-07-01,41
450,2024-08-01,40
450,2024-09-01,38
450,2024-10-01,38
450,2024-11-01,37
450,2024-12-01,35
450,2025-01-01,33
450,2025-02-01,33
450,2025-03-01,30
450,2025-04-01,27
450,2025-05-01,24
450,2025-06-01,23
450,2025-07-01,20
450,2025-08-01,19
450,2025-09-01,18
450,2025-10-01,16
450,2025-11-01,13
450,2025-12-01,10
451,2024-01-01,46
451,2024-02-01,45
451,2024-03-01,42
451,2024-04-01,41
451,2024-05-01,40
451,2024-06-01,40
451,2024-07-01,40
451,2024-08-01,37
451,2024-09-01,34
451,2024-10-01,34
451,2024-11-01,33
451,2024-12-01,32
451,2025-01-01,30
451,2025-02-01,27
451,2025-03-01,24
451,2025-04-01,21
451,2025-05-01,19
451,2025-06-01,17
451,2025-07-01,16
451,2025-08-01,16
451,2025-09-01,16
451,2025-10-01,16
451,2025-11-01,15
451,2025-12-01,15
452,2024-01-01,68
452,2024-02-01,65
452,2024-03-01,65
452,2024-04-01,63
452,2024-05-01,60
452,2024-06-01,60
452,2024-07-01,60
452,2024-08-01,58
452,2024-09-01,55
452,2024-10-01,52
452,2024-11-01,50
452,2024-12-01,48
452,2025-01-01,46
452,2025-02-01,46
452,2025-03-01,44
452,2025-04-01,42
452,2025-05-01,41
452,2025-06-01,39
452,2025-07-01,37
452,2025-08-01,37
452,2025-09-01,34
452,2025-10-01,34
452,2025-11-01,33
452,2025-12-01,31
453,2024-01-01,48
453,2024-02-01,46
453,2024-03-01,45
453,2024-04-01,43
453,2024-05-01,41
453,2024-06-01,39
453,2024-07-01,38
453,2024-08-01,36
453,2024-09-01,35
453,2024-10-01,35
453,2024-11-01,33
453,2024-12-01,30
453,2025-01-01,29
453,2025-02-01,29
453,2025-03-01,28
453,2025-04-01,27
453,2025-05-01,27
453,2025-06-01,25
453,2025-07-01,23
453,2025-08-01,22
453,2025-09-01,22
453,2025-10-01,20
453,2025-11-01,19
453,2025-12-01,16
454,2024-01-01,45
454,2024-02-01,42
454,2024-03-01,41
454,2024-04-01,41
454,2024-05-01,39
454,2024-06-01,37
454,2024-07-01,36
454,2024-08-01,34
454,2024-09-01,32
454,2024-10-01,29
454,2024-11-01,26
454,2024-12-01,26
454,2025-01-01,23
454,2025-02-01,21
454,2025-03-01,21
454,2025-04-01,21
454,2025-05-01,20
454,2025-06-01,17
454,2025-07-01,17
454,2025-08-01,15
454,2025-09-01,15
454,2025-10-01,15
454,2025-11-01,14
454,2025-12-01,12
455,2024-01-01,35
455,2024-02-01,33
455,2024-03-01,33
455,2024-04-01,31
455,2024-05-01,29
455,2024-06-01,29
455,2024-07-01,28
455,2024-08-01,25
455,2024-09-01,22
455,2024-10-01,21
455,2024-11-01,21
455,2024-12-01,18
455,2025-01-01,17
455,2025-02-01,16
455,2025-03-01,15
455,2025-04-01,12
455,2025-05-01,9
455,2025-06-01,6
455,2025-07-01,3
455,2025-08-01,1
455,2025-09-01,1
455,2025-10-01,1
455,2025-11-01,1
455,2025-12-01,1
456,2024-01-01,75
456,2024-02-01,74
456,2024-03-01,72
456,2024-04-01,72
456,2024-05-01,72
456,2024-06-01,69
456,2024-07-01,69
456,2024-08-01,69
456,2024-09-01,68
456,2024-10-01,66
456,2024-11-01,63
456,2024-12-01,60
456,2025-01-01,60
456,2025-02-01,59
456,2025-03-01,59
456,2025-04-01,59
456,2025-05-01,56
456,2025-06-01,56
456,2025-07-01,56
456,2025-08-01,55
456,2025-09-01,52
456,2025-10-01,50
456,2025-11-01,49
456,2025-12-01,48
457,2024-01-01,55
457,2024-02-01,53
457,2024-03-01,50
457,2024-04-01,50
457,2024-05-01,49
457,2024-06-01,46
457,2024-07-01,46
457,2024-08-01,44
457,2024-09-01,42
457,2024-10-01,42
457,2024-11-01,39
457,2024-12-01,38
457,2025-01-01,38
457,2025-02-01,37
457,2025-03-01,35
457,2025-04-01,35
457,2025-05-01,33
457,2025-06-01,32
457,2025-07-01,31
457,2025-08-01,31
457,2025-09-01,31
457,2025-10-01,31
457,2025-11-01,29
457,2025-12-01,28
458,2024-01-01,19
458,2024-02-01,19
458,2024-03-01,16
458,2024-04-01,16
458,2024-05-01,13
458,2024-06-01,10
458,2024-07-01,8
458,2024-08-01,7
458,2024-09-01,6
458,2024-10-01,5
458,2024-11-01,4
458,2024-12-01,2
458,2025-01-01,1
458,2025-02-01,1
458,2025-03-01,1
458,2025-04-01,1
458,2025-05-01,1
458,2025-06-01,1
458,2025-07-01,1
458,2025-08-01,1
458,2025-09-01,1
458,2025-10-01,1
458,2025-11-01,1
458,2025-12-01,1
459,2024-01-01,30
459,2024-02-01,29
459,2024-03-01,26
459,2024-04-01,26
459,2024-05-01,26
459,2024-06-01,24
459,2024-07-01,23
459,2024-08-01,20
459,2024-09-01,20
459,2024-10-01,17
459,2024-11-01,15
459,2024-12-01,14
459,2025-01-01,12
459,2025-02-01,9
459,2025-03-01,7
459,2025-04-01,4
459,2025-05-01,4
459,2025-06-01,4
459,2025-07-01,2
459,2025-08-01,2
459,2025-09-01,1
459,2025-10-01,1
459,2025-11-01,1
459,2025-12-01,1
460,2024-01-01,32
460,2024-02-01,30
460,2024-03-01,28
460,2024-04-01,25
460,2024-05-01,22
460,2024-06-01,21
460,2024-07-01,18
460,2024-08-01,18
460,2024-09-01,17
460,2024-10-01,15
460,2024-11-01,13
460,2024-12-01,10
460,2025-01-01,9
460,2025-02-01,6
460,2025-03-01,3
460,2025-04-01,1
460,2025-05-01,1
460,2025-06-01,1
460,2025-07-01,1
460,2025-08-01,1
460,2025-09-01,1
460,2025-10-01,1
460,2025-11-01,1
460,2025-12-01,1
461,2024-01-01,20
461,2024-02-01,18
461,2024-03-01,15
461,2024-04-01,14
461,2024-05-01,13
461,2024-06-01,13
461,2024-07-01,10
461,2024-08-01,7
461,2024-09-01,5
461,2024-10-01,4
461,2024-11-01,4
461,2024-12-01,1
461,2025-01-01,1
461,2025-02-01,1
461,2025-03-01,1
461,2025-04-01,1
461,2025-05-01,1
461,2025-06-01,1
461,2025-07-01,1
461,2025-08-01,1
461,2025-09-01,1
461,2025-10-01,1
461,2025-11-01,1
461,2025-12-01,1
462,2024-01-01,64
462,2024-02-01,61
462,2024-03-01,58
462,2024-04-01,58
462,2024-05-01,56
462,2024-06-01,53
462,2024-07-01,51
462,2024-08-01,51
462,2024-09-01,48
462,2024-10-01,46
462,2024-11-01,46
462,2024-12-01,44
462,2025-01-01,43
462,2025-02-01,43
462,2025-03-01,42
462,2025-04-01,42
462,2025-05-01,42
462,2025-06-01,39
462,2025-07-01,38
462,2025-08-01,37
462,2025-09-01,36
462,2025-10-01,36
462,2025-11-01,35
462,2025-12-01,34
463,2024-01-01,73
463,2024-02-01,71
463,2024-03-01,70
463,2024-04-01,69
463,2024-05-01,68
463,2024-06-01,67
463,2024-07-01,65
463,2024-08-01,62
463,2024-09-01,62
463,2024-10-01,61
463,2024-11-01,60
463,2024-12-01,58
463,2025-01-01,57
463,2025-02-01,54
463,2025-03-01,51
463,2025-04-01,50
463,2025-05-01,48
463,2025-06-01,47
463,2025-07-01,46
463,2025-08-01,44
463,2025-09-01,41
463,2025-10-01,41
463,2025-11-01,40
463,2025-12-01,37
464,2024-01-01,33
464,2024-02-01,31
464,2024-03-01,28
464,2024-04-01,28
464,2024-05-01,27
464,2024-06-01,27
464,2024-07-01,24
464,2024-08-01,22
464,2024-09-01,21
464,2024-10-01,19
464,2024-11-01,17
464,2024-12-01,17
464,2025-01-01,17
464,2025-02-01,14
464,2025-03-01,11
464,2025-04-01,9
464,2025-05-01,6
464,2025-06-01,4
464,2025-07-01,3
464,2025-08-01,1
464,2025-09-01,1
464,2025-10-01,1
464,2025-11-01,1
464,2025-12-01,1
465,2024-01-01,28
465,2024-02-01,28
465,2024-03-01,27
465,2024-04-01,27
465,2024-05-01,24
465,2024-06-01,24
465,2024-07-01,21
465,2024-08-01,18
465,2024-09-01,16
465,2024-10-01,14
465,2024-11-01,13
465,2024-12-01,10
465,2025-01-01,8
465,2025-02-01,5
465,2025-03-01,4
465,2025-04-01,1
465,2025-05-01,1
465,2025-06-01,1
465,2025-07-01,1
465,2025-08-01,1
465,2025-09-01,1
465,2025-10-01,1
465,2025-11-01,1
465,2025-12-01,1
466,2024-01-01,31
466,2024-02-01,30
466,2024-03-01,28
466,2024-04-01,28
466,2024-05-01,25
466,2024-06-01,23
466,2024-07-01,21
466,2024-08-01,18
466,2024-09-01,17
466,2024-10-01,16
466,2024-11-01,15
466,2024-12-01,14
466,2025-01-01,11
466,2025-02-01,11
466,2025-03-01,9
466,2025-04-01,7
466,2025-05-01,6
466,2025-06-01,3
466,2025-07-01,3
466,2025-08-01,3
466,2025-09-01,1
466,2025-10-01,1
466,2025-11-01,1
466,2025-12-01,1
467,2024-01-01,25
467,2024-02-01,25
467,2024-03-01,23
467,2024-04-01,22
467,2024-05-01,21
467,2024-06-01,18
467,2024-07-01,15
467,2024-08-01,12
467,2024-09-01,10
467,2024-10-01,8
467,2024-11-01,5
467,2024-12-01,4
467,2025-01-01,3
467,2025-02-01,2
467,2025-03-01,1
467,2025-04-01,1
467,2025-05-01,1
467,2025-06-01,1
467,2025-07-01,1
467,2025-08-01,1
467,2025-09-01,1
467,2025-10-01,1
467,2025-11-01,1
467,2025-12-01,1
468,2024-01-01,27
468,2024-02-01,24
468,2024-03-01,23
468,2024-04-01,21
468,2024-05-01,18
468,2024-06-01,18
468,2024-07-01,16
468,2024-08-01,16
468,2024-09-01,15
468,2024-10-01,12
468,2024-11-01,10
468,2024-12-01,9
468,2025-01-01,6
468,2025-02-01,3
468,2025-03-01,3
468,2025-04-01,3
468,2025-05-01,2
468,2025-06-01,2
468,2025-07-01,1
468,2025-08-01,1
468,2025-09-01,1
468,2025-10-01,1
468,2025-11-01,1
468,2025-12-01,1
469,2024-01-01,43
469,2024-02-01,43
469,2024-03-01,43
469,2024-04-01,41
469,2024-05-01,38
469,2024-06-01,35
469,2024-07-01,34
469,2024-08-01,34
469,2024-09-01,31
469,2024-10-01,28
469,2024-11-01,27
469,2024-12-01,26
469,2025-01-01,24
469,2025-02-01,24
469,2025-03-01,21
469,2025-04-01,19
469,2025-05-01,19
469,2025-06-01,17
469,2025-07-01,17
469,2025-08-01,17
469,2025-09-01,14
469,2025-10-01,14
469,2025-11-01,13
469,2025-12-01,10
470,2024-01-01,48
470,2024-02-01,48
470,2024-03-01,48
470,2024-04-01,47
470,2024-05-01,46
470,2024-06-01,45
470,2024-07-01,43
470,2024-08-01,42
470,2024-09-01,39
470,2024-10-01,36
470,2024-11-01,34
470,2024-12-01,33
470,2025-01-01,32
470,2025-02-01,32
470,2025-03-01,29
470,2025-04-01,27
470,2025-05-01,26
470,2025-06-01,26
470,2025-07-01,24
470,2025-08-01,22
470,2025-09-01,19
470,2025-10-01,18
470,2025-11-01,16
470,2025-12-01,16
471,2024-01-01,18
471,2024-02-01,18
471,2024-03-01,16
471,2024-04-01,16
471,2024-05-01,14
471,2024-06-01,12
471,2024-07-01,10
471,2024-08-01,10
471,2024-09-01,8
471,2024-10-01,5
471,2024-11-01,3
471,2024-12-01,2
471,2025-01-01,1
471,2025-02-01,1
471,2025-03-01,1
471,2025-04-01,1
471,2025-05-01,1
471,2025-06-01,1
471,2025-07-01,1
471,2025-08-01,1
471,2025-09-01,1
471,2025-10-01,1
471,2025-11-01,1
471,2025-12-01,1
472,2024-01-01,46
472,2024-02-01,46
472,2024-03-01,45
472,2024-04-01,43
472,2024-05-01,43
472,2024-06-01,43
472,2024-07-01,41
472,2024-08-01,40
472,2024-09-01,39
472,2024-10-01,38
472,2024-11-01,37
472,2024-12-01,37
472,2025-01-01,35
472,2025-02-01,33
472,2025-03-01,33
472,2025-04-01,33
472,2025-05-01,33
472,2025-06-01,30
472,2025-07-01,28
472,2025-08-01,26
472,2025-09-01,24
472,2025-10-01,23
472,2025-11-01,23
472,2025-12-01,23
473,2024-01-01,41
473,2024-02-01,39
473,2024-03-01,39
473,2024-04-01,36
473,2024-05-01,36
473,2024-06-01,35
473,2024-07-01,33
473,2024-08-01,30
473,2024-09-01,30
473,2024-10-01,28
473,2024-11-01,25
473,2024-12-01,23
473,2025-01-01,21
473,2025-02-01,20
473,2025-03-01,18
473,2025-04-01,15
473,2025-05-01,13
473,2025-06-01,10
473,2025-07-01,8
473,2025-08-01,8
473,2025-09-01,7
473,2025-10-01,7
473,2025-11-01,6
473,2025-12-01,3
474,2024-01-01,47
474,2024-02-01,45
474,2024-03-01,45
474,2024-04-01,44
474,2024-05-01,41
474,2024-06-01,38
474,2024-07-01,36
474,2024-08-01,33
474,2024-09-01,31
474,2024-10-01,29
474,2024-11-01,27
474,2024-12-01,27
474,2025-01-01,27
474,2025-02-01,25
474,2025-03-01,23
474,2025-04-01,21
474,2025-05-01,18
474,2025-06-01,16
474,2025-07-01,14
474,2025-08-01,13
474,2025-09-01,12
474,2025-10-01,11
474,2025-11-01,10
474,2025-12-01,8
475,2024-01-01,62
475,2024-02-01,59
475,2024-03-01,58
475,2024-04-01,58
475,2024-05-01,55
475,2024-06-01,52
475,2024-07-01,51
475,2024-08-01,50
475,2024-09-01,48
475,2024-10-01,45
475,2024-11-01,44
475,2024-12-01,43
475,2025-01-01,41
475,2025-02-01,38
475,2025-03-01,37
475,2025-04-01,35
475,2025-05-01,34
475,2025-06-01,34
475,2025-07-01,34
475,2025-08-01,33
475,2025-09-01,30
475,2025-10-01,30
475,2025-11-01,28
475,2025-12-01,27
476,2024-01-01,42
476,2024-02-01,39
476,2024-03-01,37
476,2024-04-01,37
476,2024-05-01,37
476,2024-06-01,37
476,2024-07-01,35
476,2024-08-01,35
476,2024-09-01,34
476,2024-10-01,34
476,2024-11-01,33
476,2024-12-01,30
476,2025-01-01,29
476,2025-02-01,26
476,2025-03-01,23
476,2025-04-01,22
476,2025-05-01,19
476,2025-06-01,18
476,2025-07-01,16
476,2025-08-01,13
476,2025-09-01,12
476,2025-10-01,9
476,2025-11-01,9
476,2025-12-01,8
477,2024-01-01,65
477,2024-02-01,62
477,2024-03-01,60
477,2024-04-01,59
477,2024-05-01,59
477,2024-06-01,57
477,2024-07-01,54
477,2024-08-01,51
477,2024-09-01,49
477,2024-10-01,49
477,2024-11-01,46
477,2024-12-01,43
477,2025-01-01,42
477,2025-02-01,40
477,2025-03-01,37
477,2025-04-01,37
477,2025-05-01,36
477,2025-06-01,34
477,2025-07-01,34
477,2025-08-01,31
477,2025-09-01,29
477,2025-10-01,27
477,2025-11-01,27
477,2025-12-01,25
478,2024-01-01,33
478,2024-02-01,32
478,2024-03-01,32
478,2024-04-01,31
478,2024-05-01,29
478,2024-06-01,29
478,2024-07-01,26
478,2024-08-01,26
478,2024-09-01,26
478,2024-10-01,26
478,2024-11-01,25
478,2024-12-01,24
478,2025-01-01,22
478,2025-02-01,20
478,2025-03-01,18
478,2025-04-01,16
478,2025-05-01,16
478,2025-06-01,15
478,2025-07-01,14
478,2025-08-01,13
478,2025-09-01,12
478,2025-10-01,10
478,2025-11-01,10
478,2025-12-01,9
479,2024-01-01,67
479,2024-02-01,64
479,2024-03-01,64
479,2024-04-01,64
479,2024-05-01,64
479,2024-06-01,61
479,2024-07-01,60
479,2024-08-01,59
479,2024-09-01,56
479,2024-10-01,55
479,2024-11-01,53
479,2024-12-01,52
479,2025-01-01,50
479,2025-02-01,48
479,2025-03-01,46
479,2025-04-01,43
479,2025-05-01,42
479,2025-06-01,41
479,2025-07-01,38
479,2025-08-01,35
479,2025-09-01,34
479,2025-10-01,31
479,2025-11-01,28
479,2025-12-01,26
480,2024-01-01,37
480,2024-02-01,37
480,2024-03-01,35
480,2024-04-01,33
480,2024-05-01,30
480,2024-06-01,29
480,2024-07-01,29
480,2024-08-01,29
480,2024-09-01,29
480,2024-10-01,28
480,2024-11-01,28
480,2024-12-01,28
480,2025-01-01,27
480,2025-02-01,27
480,2025-03-01,24
480,2025-04-01,21
480,2025-05-01,19
480,2025-06-01,17
480,2025-07-01,15
480,2025-08-01,12
480,2025-09-01,9
480,2025-10-01,6
480,2025-11-01,4
480,2025-12-01,2
481,2024-01-01,44
481,2024-02-01,42
481,2024-03-01,40
481,2024-04-01,37
481,2024-05-01,36
481,2024-06-01,35
481,2024-07-01,33
481,2024-08-01,32
481,2024-09-01,31
481,2024-10-01,28
481,2024-11-01,26
481,2024-12-01,24
481,2025-01-01,23
481,2025-02-01,21
481,2025-03-01,19
481,2025-04-01,17
481,2025-05-01,15
481,2025-06-01,14
481,2025-07-01,14
481,2025-08-01,13
481,2025-09-01,10
481,2025-10-01,10
481,2025-11-01,10
481,2025-12-01,10
482,2024-01-01,42
482,2024-02-01,41
482,2024-03-01,38
482,2024-04-01,37
482,2024-05-01,36
482,2024-06-01,35
482,2024-07-01,35
482,2024-08-01,34
482,2024-09-01,31
482,2024-10-01,28
482,2024-11-01,25
482,2024-12-01,25
482,2025-01-01,24
482,2025-02-01,23
482,2025-03-01,21
482,2025-04-01,21
482,2025-05-01,18
482,2025-06-01,15
482,2025-07-01,14
482,2025-08-01,11
482,2025-09-01,10
482,2025-10-01,9
482,2025-11-01,7
482,2025-12-01,7
483,2024-01-01,28
483,2024-02-01,27
483,2024-03-01,25
483,2024-04-01,24
483,2024-05-01,24
483,2024-06-01,24
483,2024-07-01,21
483,2024-08-01,21
483,2024-09-01,18
483,2024-10-01,18
483,2024-11-01,15
483,2024-12-01,14
483,2025-01-01,12
483,2025-02-01,10
483,2025-03-01,8
483,2025-04-01,7
483,2025-05-01,5
483,2025-06-01,5
483,2025-07-01,2
483,2025-08-01,1
483,2025-09-01,1
483,2025-10-01,1
483,2025-11-01,1
483,2025-12-01,1
484,2024-01-01,39
484,2024-02-01,36
484,2024-03-01,34
484,2024-04-01,32
484,2024-05-01,31
484,2024-06-01,29
484,2024-07-01,27
484,2024-08-01,24
484,2024-09-01,24
484,2024-10-01,24
484,2024-11-01,21
484,2024-12-01,21
484,2025-01-01,19
484,2025-02-01,16
484,2025-03-01,13
484,2025-04-01,12
484,2025-05-01,12
484,2025-06-01,11
484,2025-07-01,9
484,2025-08-01,6
484,2025-09-01,4
484,2025-10-01,4
484,2025-11-01,3
484,2025-12-01,3
485,2024-01-01,57
485,2024-02-01,57
485,2024-03-01,55
485,2024-04-01,55
485,2024-05-01,52
485,2024-06-01,51
485,2024-07-01,50
485,2024-08-01,49
485,2024-09-01,46
485,2024-10-01,45
485,2024-11-01,42
485,2024-12-01,41
485,2025-01-01,41
485,2025-02-01,41
485,2025-03-01,41
485,2025-04-01,41
485,2025-05-01,38
485,2025-06-01,36
485,2025-07-01,34
485,2025-08-01,34
485,2025-09-01,32
485,2025-10-01,30
485,2025-11-01,29
485,2025-12-01,26
486,2024-01-01,38
486,2024-02-01,36
486,2024-03-01,36
486,2024-04-01,35
486,2024-05-01,35
486,2024-06-01,34
486,2024-07-01,32
486,2024-08-01,29
486,2024-09-01,28
486,2024-10-01,27
486,2024-11-01,27
486,2024-12-01,25
486,2025-01-01,22
486,2025-02-01,22
486,2025-03-01,22
486,2025-04-01,19
486,2025-05-01,17
486,2025-06-01,14
486,2025-07-01,14
486,2025-08-01,14
486,2025-09-01,13
486,2025-10-01,10
486,2025-11-01,7
486,2025-12-01,4
487,2024-01-01,58
487,2024-02-01,58
487,2024-03-01,57
487,2024-04-01,57
487,2024-05-01,57
487,2024-06-01,57
487,2024-07-01,56
487,2024-08-01,53
487,2024-09-01,51
487,2024-10-01,49
487,2024-11-01,48
487,2024-12-01,45
487,2025-01-01,42
487,2025-02-01,41
487,2025-03-01,41
487,2025-04-01,38
487,2025-05-01,36
487,2025-06-01,35
487,2025-07-01,33
487,2025-08-01,33
487,2025-09-01,32
487,2025-10-01,30
487,2025-11-01,28
487,2025-12-01,28
488,2024-01-01,40
488,2024-02-01,38
488,2024-03-01,38
488,2024-04-01,36
488,2024-05-01,36
488,2024-06-01,33
488,2024-07-01,31
488,2024-08-01,29
488,2024-09-01,29
488,2024-10-01,28
488,2024-11-01,28
488,2024-12-01,27
488,2025-01-01,24
488,2025-02-01,22
488,2025-03-01,20
488,2025-04-01,20
488,2025-05-01,20
488,2025-06-01,17
488,2025-07-01,14
488,2025-08-01,13
488,2025-09-01,10
488,2025-10-01,7
488,2025-11-01,4
488,2025-12-01,1
489,2024-01-01,30
489,2024-02-01,29
489,2024-03-01,29
489,2024-04-01,27
489,2024-05-01,27
489,2024-06-01,24
489,2024-07-01,22
489,2024-08-01,19
489,2024-09-01,16
489,2024-10-01,16
489,2024-11-01,13
489,2024-12-01,13
489,2025-01-01,10
489,2025-02-01,9
489,2025-03-01,7
489,2025-04-01,7
489,2025-05-01,7
489,2025-06-01,5
